HOUR,PRICE
22632,9116.83
22633,9121.5
22634,9160.0
22635,9124.5
22636,9120.56
22637,9209.64
22638,9247.0
22639,9154.56
22640,9184.41
22641,9200.0
22642,9181.42
22643,9135.0
22644,9162.5
22645,9080.01
22646,9045.68
22647,9070.0
22648,9049.94
22649,9062.0
22650,9024.36
22651,9100.0
22652,9099.0
22653,9179.98
22654,9243.84
22655,9266.82
22656,9258.51
22657,9300.0
22658,9279.85
22659,9294.9
22660,9300.0
22661,9272.21
22662,9272.55
22663,9250.01
22664,9239.04
22665,9321.51
22666,9308.45
22667,9317.46
22668,9317.93
22669,9330.0
22670,9329.6
22671,9345.05
22672,9306.86
22673,9272.31
22674,9365.06
22675,9340.64
22676,9341.97
22677,9369.92
22678,9329.54
22679,9336.54
22680,9360.0
22681,9318.01
22682,9326.82
22683,9344.26
22684,9150.01
22685,9120.28
22686,9092.7
22687,9091.04
22688,9110.48
22689,9102.36
22690,9017.58
22691,8943.42
22692,8938.12
22693,8901.04
22694,8936.18
22695,8951.0
22696,9005.25
22697,8813.02
22698,8740.36
22699,8792.33
22700,8746.0
22701,8715.38
22702,8627.78
22703,8547.23
22704,8532.03
22705,8635.45
22706,8563.0
22707,8644.35
22708,8592.0
22709,8615.66
22710,8608.17
22711,8437.31
22712,8391.42
22713,8432.01
22714,8398.44
22715,8459.5
22716,8459.5
22717,8459.5
22718,8418.44
22719,8386.5
22720,8323.06
22721,8309.0
22722,8339.93
22723,8255.99
22724,8526.0
22725,8575.81
22726,8540.21
22727,8627.13
22728,8540.51
22729,8508.5
22730,8352.5
22731,8327.96
22732,8391.13
22733,8367.0
22734,8485.28
22735,8430.0
22736,8403.8
22737,8450.01
22738,8466.31
22739,8417.5
22740,8436.13
22741,8422.01
22742,8444.63
22743,8346.5
22744,8389.88
22745,8446.5
22746,8460.0
22747,8430.55
22748,8589.0
22749,8560.5
22750,8564.51
22751,8575.61
22752,8555.5
22753,8641.55
22754,8618.5
22755,8661.5
22756,8575.36
22757,8639.58
22758,8627.18
22759,8718.0
22760,8661.35
22761,8748.0
22762,8685.5
22763,8680.36
22764,8700.0
22765,8639.62
22766,8403.82
22767,8364.75
22768,8380.0
22769,8404.36
22770,8380.0
22771,8447.38
22772,8383.3
22773,8400.0
22774,8426.83
22775,8420.24
22776,8686.31
22777,8744.79
22778,8781.77
22779,8778.96
22780,8763.74
22781,8730.96
22782,8758.5
22783,8810.0
22784,8716.51
22785,8615.0
22786,8682.73
22787,8713.5
22788,8723.27
22789,8676.4
22790,8720.41
22791,8704.01
22792,8727.39
22793,8743.38
22794,8752.0
22795,8730.77
22796,8722.8
22797,8790.0
22798,8765.95
22799,8765.63
22800,8749.47
22801,8518.36
22802,8530.79
22803,8540.0
22804,8555.49
22805,8524.51
22806,8556.01
22807,8530.0
22808,8490.01
22809,8459.11
22810,8475.58
22811,8481.44
22812,8346.72
22813,8131.24
22814,8165.85
22815,8225.24
22816,8208.08
22817,8220.47
22818,8224.98
22819,8208.77
22820,8233.05
22821,8368.01
22822,8370.0
22823,8354.0
22824,8176.82
22825,8212.5
22826,8278.88
22827,8260.01
22828,8283.77
22829,8278.35
22830,8240.05
22831,8292.99
22832,8280.0
22833,8290.01
22834,8344.94
22835,8350.0
22836,8369.99
22837,8374.51
22838,8362.55
22839,8319.0
22840,8359.86
22841,8340.0
22842,8248.93
22843,8259.97
22844,8285.55
22845,8299.28
22846,8297.38
22847,8279.12
22848,8290.11
22849,8316.44
22850,8303.31
22851,8287.0
22852,8250.48
22853,8170.0
22854,8179.0
22855,8205.2
22856,8147.1
22857,8078.47
22858,8060.01
22859,7960.21
22860,7978.9
22861,7998.11
22862,8003.75
22863,8019.27
22864,8055.5
22865,7978.0
22866,8098.1
22867,8128.97
22868,8107.0
22869,8129.14
22870,8107.87
22871,8110.99
22872,8100.0
22873,8082.25
22874,8115.0
22875,8130.0
22876,8109.85
22877,8209.23
22878,8234.01
22879,8232.79
22880,8236.0
22881,8227.37
22882,8230.0
22883,8230.0
22884,8230.0
22885,8205.0
22886,8247.85
22887,8237.07
22888,8242.38
22889,8223.63
22890,8180.5
22891,8224.73
22892,8198.89
22893,8235.1
22894,8375.55
22895,8344.86
22896,8303.0
22897,8309.99
22898,8311.28
22899,8290.51
22900,8300.0
22901,8308.01
22902,8312.18
22903,8252.61
22904,8195.0
22905,8224.13
22906,8240.01
22907,8199.54
22908,8219.99
22909,8280.5
22910,8250.03
22911,8250.0
22912,8249.52
22913,8250.01
22914,8268.49
22915,8285.0
22916,8348.5
22917,8339.16
22918,8334.07
22919,8320.0
22920,8316.11
22921,8349.0
22922,8375.0
22923,8486.5
22924,8507.0
22925,8513.0
22926,8512.73
22927,8553.47
22928,8514.23
22929,8487.46
22930,8515.17
22931,8471.0
22932,8444.48
22933,8501.35
22934,8491.0
22935,8510.0
22936,8505.63
22937,8546.33
22938,8530.01
22939,8513.66
22940,8476.5
22941,8469.41
22942,8482.51
22943,8499.39
22944,8491.1
22945,8409.15
22946,8412.0
22947,8388.2
22948,8378.65
22949,8349.05
22950,8373.59
22951,8396.78
22952,8380.0
22953,8405.0
22954,8395.71
22955,8367.81
22956,8286.55
22957,8300.5
22958,8329.95
22959,8292.49
22960,8298.49
22961,8321.98
22962,8315.0
22963,8296.0
22964,8229.94
22965,8250.0
22966,8196.17
22967,8168.03
22968,8211.83
22969,8229.44
22970,8229.91
22971,8217.5
22972,8206.37
22973,8204.38
22974,8179.84
22975,8104.52
22976,8069.99
22977,7967.6
22978,7985.77
22979,7970.93
22980,7902.0
22981,7909.6
22982,7955.56
22983,7898.98
22984,7917.77
22985,7949.81
22986,7857.25
22987,7849.03
22988,7859.71
22989,7850.5
22990,7866.02
22991,7915.93
22992,7905.89
22993,7886.71
22994,7707.24
22995,7615.01
22996,7516.99
22997,7490.45
22998,7594.0
22999,7571.95
23000,7641.99
23001,7545.53
23002,7497.47
23003,7581.0
23004,7600.99
23005,7583.64
23006,7619.0
23007,7730.38
23008,7690.61
23009,7653.91
23010,7557.84
23011,7411.75
23012,7379.0
23013,7340.52
23014,7362.92
23015,7508.22
23016,7493.96
23017,7512.99
23018,7565.7
23019,7522.31
23020,7514.86
23021,7585.99
23022,7592.01
23023,7557.0
23024,7530.86
23025,7580.0
23026,7572.49
23027,7558.4
23028,7572.48
23029,7633.1
23030,7601.19
23031,7600.0
23032,7626.69
23033,7515.41
23034,7431.14
23035,7458.5
23036,7424.19
23037,7379.03
23038,7454.5
23039,7509.91
23040,7487.92
23041,7467.5
23042,7502.35
23043,7465.0
23044,7430.51
23045,7432.15
23046,7435.98
23047,7451.2
23048,7438.24
23049,7392.0
23050,7462.65
23051,7452.36
23052,7452.22
23053,7436.69
23054,7449.1
23055,7396.79
23056,7443.3
23057,7420.0
23058,7550.0
23059,7542.0
23060,7543.51
23061,7537.98
23062,7532.0
23063,7519.5
23064,7540.0
23065,7520.0
23066,7539.52
23067,7525.06
23068,7555.5
23069,7549.44
23070,7525.0
23071,7526.01
23072,7460.01
23073,7317.53
23074,7333.2
23075,7263.69
23076,7275.48
23077,7306.79
23078,7299.5
23079,7304.3
23080,7273.0
23081,7298.06
23082,7319.22
23083,7293.03
23084,7311.41
23085,7326.39
23086,7334.02
23087,7304.01
23088,7300.0
23089,7340.0
23090,7339.71
23091,7348.65
23092,7356.55
23093,7288.48
23094,7299.28
23095,7317.92
23096,7330.0
23097,7345.0
23098,7349.12
23099,7361.31
23100,7367.7
23101,7369.37
23102,7387.0
23103,7341.2
23104,7191.29
23105,7217.17
23106,7231.59
23107,7222.06
23108,7230.15
23109,7219.7
23110,7220.51
23111,7299.97
23112,7268.08
23113,7249.84
23114,7224.86
23115,7212.19
23116,7230.0
23117,7205.19
23118,7225.01
23119,7213.7
23120,7156.52
23121,7149.63
23122,7098.11
23123,7119.73
23124,7118.69
23125,7101.12
23126,7117.01
23127,7119.0
23128,7100.01
23129,7096.71
23130,7135.0
23131,7115.0
23132,7124.99
23133,7173.22
23134,7397.4
23135,7404.07
23136,7452.9
23137,7421.42
23138,7424.9
23139,7435.11
23140,7517.99
23141,7457.04
23142,7469.81
23143,7499.5
23144,7492.04
23145,7414.68
23146,7460.0
23147,7488.07
23148,7511.03
23149,7509.86
23150,7494.19
23151,7491.21
23152,7497.76
23153,7457.48
23154,7489.92
23155,7476.59
23156,7486.09
23157,7495.62
23158,7502.66
23159,7525.82
23160,7509.0
23161,7383.79
23162,7336.0
23163,7303.15
23164,7318.5
23165,7301.68
23166,7316.01
23167,7338.94
23168,7339.61
23169,7350.0
23170,7387.88
23171,7360.0
23172,7356.05
23173,7353.37
23174,7372.14
23175,7492.0
23176,7497.2
23177,7568.32
23178,7570.0
23179,7541.5
23180,7531.05
23181,7549.99
23182,7536.99
23183,7543.44
23184,7534.93
23185,7549.3
23186,7557.65
23187,7543.69
23188,7573.0
23189,7555.01
23190,7530.61
23191,7540.57
23192,7550.43
23193,7445.22
23194,7484.84
23195,7500.02
23196,7501.35
23197,7491.17
23198,7498.45
23199,7493.82
23200,7497.86
23201,7549.62
23202,7571.57
23203,7595.01
23204,7535.1
23205,7545.0
23206,7358.0
23207,7405.27
23208,7415.01
23209,7420.45
23210,7440.24
23211,7440.91
23212,7427.58
23213,7397.3
23214,7441.51
23215,7442.01
23216,7440.0
23217,7509.98
23218,7521.01
23219,7459.53
23220,7492.34
23221,7492.52
23222,7497.34
23223,7490.03
23224,7520.72
23225,7659.45
23226,7655.56
23227,7648.99
23228,7662.68
23229,7648.5
23230,7642.82
23231,7637.98
23232,7637.0
23233,7649.88
23234,7618.81
23235,7630.51
23236,7635.57
23237,7645.0
23238,7659.47
23239,7615.0
23240,7632.0
23241,7623.0
23242,7643.52
23243,7654.5
23244,7644.86
23245,7647.53
23246,7647.08
23247,7649.95
23248,7657.32
23249,7723.46
23250,7710.64
23251,7738.1
23252,7735.71
23253,7699.71
23254,7711.82
23255,7719.02
23256,7718.5
23257,7710.49
23258,7725.5
23259,7701.81
23260,7699.29
23261,7689.58
23262,7709.13
23263,7726.34
23264,7696.99
23265,7710.03
23266,7709.99
23267,7718.0
23268,7711.99
23269,7687.91
23270,7705.23
23271,7701.99
23272,7672.61
23273,7575.22
23274,7608.73
23275,7598.0
23276,7611.02
23277,7590.3
23278,7513.24
23279,7530.0
23280,7502.0
23281,7484.56
23282,7499.01
23283,7489.44
23284,7479.93
23285,7497.14
23286,7495.12
23287,7523.0
23288,7540.0
23289,7505.01
23290,7500.0
23291,7499.78
23292,7492.96
23293,7410.98
23294,7420.33
23295,7386.2
23296,7434.99
23297,7433.77
23298,7405.87
23299,7466.5
23300,7428.01
23301,7425.68
23302,7423.2
23303,7404.0
23304,7381.53
23305,7410.25
23306,7579.97
23307,7565.0
23308,7616.09
23309,7616.89
23310,7605.31
23311,7634.8
23312,7596.07
23313,7624.3
23314,7610.0
23315,7608.5
23316,7630.13
23317,7613.44
23318,7618.69
23319,7598.62
23320,7609.6
23321,7638.08
23322,7625.33
23323,7616.58
23324,7595.44
23325,7607.87
23326,7619.91
23327,7659.3
23328,7637.63
23329,7621.24
23330,7655.0
23331,7520.98
23332,7525.48
23333,7511.22
23334,7533.48
23335,7623.15
23336,7666.0
23337,7659.75
23338,7657.93
23339,7726.41
23340,7719.94
23341,7711.0
23342,7730.06
23343,7711.03
23344,7706.57
23345,7695.57
23346,7704.93
23347,7689.99
23348,7690.33
23349,7689.22
23350,7688.94
23351,7704.64
23352,7692.11
23353,7680.01
23354,7685.01
23355,7710.0
23356,7688.38
23357,7696.32
23358,7694.02
23359,7660.0
23360,7651.5
23361,7650.5
23362,7691.26
23363,7690.67
23364,7679.99
23365,7661.99
23366,7642.0
23367,7635.25
23368,7623.0
23369,7645.0
23370,7632.74
23371,7630.76
23372,7635.95
23373,7566.0
23374,7560.78
23375,7552.58
23376,7581.12
23377,7588.51
23378,7630.06
23379,7650.38
23380,7650.0
23381,7647.21
23382,7642.5
23383,7647.0
23384,7659.67
23385,7647.08
23386,7647.19
23387,7640.19
23388,7650.5
23389,7673.69
23390,7664.5
23391,7656.49
23392,7661.27
23393,7668.65
23394,7652.96
23395,7636.0
23396,7634.01
23397,7655.99
23398,7641.5
23399,7600.45
23400,7591.53
23401,7588.09
23402,7612.99
23403,7589.0
23404,7600.79
23405,7602.22
23406,7617.22
23407,7630.0
23408,7610.99
23409,7593.29
23410,7501.64
23411,7269.37
23412,7331.19
23413,7334.75
23414,7273.0
23415,7284.48
23416,7303.5
23417,7315.0
23418,7195.61
23419,7215.77
23420,7242.37
23421,7247.66
23422,7225.0
23423,7232.28
23424,7274.35
23425,7241.33
23426,7239.06
23427,7211.35
23428,6744.5
23429,6757.72
23430,6840.01
23431,6721.63
23432,6757.47
23433,6683.01
23434,6770.0
23435,6717.77
23436,6764.98
23437,6795.12
23438,6777.12
23439,6794.93
23440,6755.59
23441,6763.0
23442,6650.0
23443,6793.5
23444,6768.06
23445,6766.6
23446,6782.19
23447,6768.35
23448,6748.31
23449,6713.15
23450,6710.7
23451,6743.94
23452,6721.26
23453,6751.49
23454,6762.51
23455,6761.61
23456,6772.53
23457,6790.69
23458,6878.0
23459,6849.99
23460,6859.99
23461,6870.0
23462,6827.89
23463,6830.03
23464,6843.6
23465,6840.0
23466,6830.5
23467,6853.21
23468,6849.5
23469,6843.14
23470,6839.15
23471,6723.78
23472,6735.0
23473,6755.0
23474,6759.99
23475,6741.38
23476,6719.85
23477,6679.0
23478,6513.8
23479,6530.32
23480,6555.97
23481,6534.95
23482,6550.0
23483,6552.93
23484,6555.0
23485,6564.93
23486,6555.0
23487,6575.0
23488,6570.2
23489,6576.5
23490,6548.47
23491,6529.73
23492,6407.77
23493,6438.86
23494,6450.94
23495,6459.51
23496,6446.01
23497,6433.02
23498,6372.34
23499,6282.39
23500,6321.5
23501,6324.13
23502,6280.0
23503,6260.0
23504,6285.5
23505,6320.0
23506,6297.7
23507,6284.23
23508,6324.93
23509,6478.95
23510,6495.14
23511,6477.97
23512,6482.12
23513,6491.31
23514,6475.0
23515,6490.0
23516,6495.0
23517,6490.0
23518,6527.87
23519,6480.5
23520,6372.0
23521,6414.99
23522,6340.05
23523,6514.5
23524,6614.37
23525,6655.35
23526,6647.99
23527,6657.99
23528,6650.0
23529,6625.03
23530,6639.66
23531,6622.0
23532,6595.41
23533,6603.99
23534,6614.62
23535,6570.45
23536,6587.33
23537,6594.02
23538,6580.9
23539,6591.24
23540,6592.0
23541,6583.66
23542,6525.0
23543,6499.99
23544,6504.64
23545,6531.58
23546,6547.31
23547,6565.16
23548,6540.65
23549,6550.05
23550,6548.5
23551,6498.79
23552,6471.85
23553,6400.5
23554,6388.98
23555,6405.0
23556,6450.0
23557,6453.0
23558,6413.16
23559,6429.64
23560,6452.0
23561,6458.81
23562,6463.54
23563,6451.85
23564,6463.9
23565,6465.6
23566,6457.23
23567,6443.69
23568,6410.0
23569,6410.0
23570,6368.01
23571,6530.0
23572,6527.61
23573,6506.5
23574,6496.15
23575,6517.12
23576,6520.49
23577,6522.5
23578,6486.86
23579,6508.62
23580,6518.96
23581,6521.0
23582,6531.4
23583,6527.87
23584,6513.73
23585,6509.77
23586,6526.19
23587,6505.18
23588,6530.82
23589,6521.15
23590,6505.33
23591,6455.38
23592,6485.57
23593,6478.29
23594,6517.54
23595,6501.32
23596,6502.23
23597,6512.01
23598,6523.83
23599,6492.8
23600,6502.95
23601,6485.27
23602,6444.35
23603,6394.62
23604,6424.5
23605,6430.0
23606,6415.25
23607,6404.13
23608,6427.0
23609,6433.98
23610,6430.7
23611,6464.48
23612,6460.46
23613,6433.48
23614,6419.0
23615,6422.42
23616,6424.99
23617,6455.95
23618,6455.0
23619,6645.0
23620,6731.99
23621,6725.2
23622,6701.34
23623,6723.66
23624,6715.0
23625,6709.69
23626,6711.16
23627,6720.01
23628,6714.43
23629,6687.66
23630,6689.17
23631,6711.59
23632,6706.69
23633,6688.65
23634,6705.0
23635,6691.95
23636,6710.0
23637,6708.7
23638,6731.1
23639,6769.0
23640,6759.5
23641,6744.92
23642,6743.0
23643,6705.77
23644,6723.33
23645,6715.92
23646,6745.93
23647,6695.76
23648,6721.0
23649,6724.62
23650,6740.96
23651,6674.78
23652,6624.4
23653,6613.94
23654,6617.19
23655,6617.42
23656,6614.92
23657,6624.03
23658,6637.96
23659,6637.65
23660,6642.46
23661,6631.93
23662,6632.99
23663,6620.5
23664,6733.97
23665,6762.21
23666,6749.49
23667,6758.5
23668,6749.61
23669,6745.3
23670,6756.35
23671,6750.4
23672,6720.0
23673,6739.34
23674,6758.31
23675,6758.38
23676,6755.98
23677,6779.84
23678,6770.0
23679,6760.71
23680,6755.19
23681,6757.67
23682,6754.95
23683,6726.57
23684,6738.53
23685,6741.17
23686,6735.0
23687,6717.84
23688,6726.03
23689,6721.72
23690,6716.32
23691,6723.02
23692,6716.99
23693,6700.05
23694,6717.56
23695,6716.89
23696,6710.11
23697,6720.78
23698,6717.88
23699,6721.91
23700,6640.0
23701,6663.89
23702,6669.99
23703,6659.9
23704,6656.69
23705,6652.36
23706,6510.47
23707,6399.03
23708,6299.56
23709,6371.9
23710,6360.22
23711,6339.26
23712,6119.89
23713,6179.88
23714,6159.99
23715,6177.04
23716,6149.93
23717,6229.04
23718,6198.81
23719,6070.57
23720,6036.96
23721,6080.0
23722,6073.38
23723,6073.38
23724,6073.38
23725,6073.38
23726,6114.4
23727,6130.63
23728,6101.3
23729,6056.53
23730,6144.48
23731,6114.98
23732,6130.78
23733,6143.28
23734,6162.01
23735,6146.1
23736,6168.12
23737,6125.17
23738,6113.63
23739,6129.5
23740,6145.25
23741,6138.42
23742,6149.04
23743,6140.26
23744,6236.27
23745,6201.7
23746,6172.55
23747,6130.84
23748,6107.49
23749,6118.12
23750,6086.03
23751,5919.26
23752,5920.19
23753,5884.38
23754,5872.93
23755,5865.0
23756,5875.11
23757,5931.89
23758,5922.64
23759,5915.0
23760,5960.79
23761,5920.53
23762,5779.74
23763,6201.88
23764,6185.0
23765,6180.32
23766,6176.26
23767,6187.67
23768,6145.34
23769,6149.99
23770,6149.99
23771,6161.16
23772,6142.33
23773,6129.53
23774,6133.12
23775,6149.0
23776,6149.03
23777,6163.12
23778,6156.12
23779,6158.09
23780,6159.84
23781,6177.44
23782,6225.3
23783,6109.17
23784,6134.04
23785,6294.0
23786,6287.3
23787,6270.36
23788,6278.99
23789,6259.77
23790,6250.87
23791,6251.18
23792,6269.7
23793,6236.0
23794,6242.53
23795,6189.61
23796,6238.9
23797,6244.98
23798,6240.61
23799,6243.99
23800,6250.43
23801,6241.27
23802,6227.86
23803,6219.77
23804,6189.26
23805,6225.97
23806,6191.33
23807,6205.48
23808,6172.9
23809,6185.01
23810,6185.0
23811,6177.83
23812,6189.99
23813,6169.58
23814,6169.99
23815,6180.13
23816,6211.48
23817,6157.51
23818,6060.01
23819,6095.39
23820,6084.44
23821,6072.14
23822,6036.86
23823,6057.44
23824,6069.51
23825,6072.34
23826,6075.92
23827,6080.23
23828,6095.42
23829,6117.7
23830,6092.2
23831,6088.28
23832,6086.99
23833,6051.48
23834,6101.95
23835,6122.38
23836,6120.89
23837,6117.39
23838,6143.65
23839,6124.65
23840,6119.49
23841,6139.81
23842,6135.8
23843,6144.67
23844,6134.04
23845,6106.89
23846,6086.11
23847,6116.91
23848,6109.3
23849,6099.65
23850,6106.99
23851,6118.39
23852,6100
23853,6089.68
23854,6106.84
23855,6104.26
23856,6100
23857,6108.34
23858,6098.01
23859,6095.28
23860,6097.92
23861,6096.95
23862,6081.94
23863,6044.63
23864,5915.72
23865,5936.53
23866,5850.13
23867,5884.56
23868,5872.43
23869,5868.17
23870,5875
23871,5852.26
23872,5894
23873,5884.76
23874,5892.6
23875,5904.02
23876,5912.2
23877,5890
23878,5868.91
23879,5859.28
23880,5863.87
23881,5901.73
23882,5902.85
23883,5875
23884,5892.79
23885,5883.01
23886,5879.7
23887,5892.32
23888,5915.98
23889,6245.61
23890,6202.49
23891,6231
23892,6409.18
23893,6393.19
23894,6368.34
23895,6385.15
23896,6395.01
23897,6387.52
23898,6403.11
23899,6385.6
23900,6410.25
23901,6385.95
23902,6400.38
23903,6390.06
23904,6392.54
23905,6364.33
23906,6375.93
23907,6360.47
23908,6341.52
23909,6321.3
23910,6328.23
23911,6352.51
23912,6333.99
23913,6340.39
23914,6389.01
23915,6370.03
23916,6359.01
23917,6339.02
23918,6350.48
23919,6354.12
23920,6375.89
23921,6359.43
23922,6369.61
23923,6375
23924,6349.89
23925,6368.94
23926,6371.22
23927,6349.12
23928,6347.59
23929,6293.2
23930,6319.87
23931,6308.18
23932,6326.16
23933,6312.48
23934,6319.8
23935,6356.28
23936,6369.42
23937,6355.13
23938,6345.53
23939,6337.3
23940,6328.79
23941,6334.61
23942,6333.03
23943,6302.82
23944,6292.52
23945,6309.19
23946,6331.55
23947,6332.92
23948,6319.7
23949,6336.56
23950,6332.47
23951,6332.87
23952,6595.2
23953,6612.37
23954,6610.99
23955,6608.03
23956,6611.9
23957,6633.48
23958,6628.31
23959,6624.06
23960,6650.01
23961,6621.43
23962,6615.13
23963,6610.85
23964,6611.87
23965,6627.09
23966,6631.33
23967,6646.71
23968,6622.16
23969,6632.86
23970,6634.4
23971,6635.93
23972,6613.92
23973,6574.44
23974,6586.14
23975,6581.67
23976,6572.45
23977,6582.02
23978,6584.82
23979,6587.72
23980,6584.35
23981,6572.95
23982,6610.06
23983,6619.04
23984,6609.5
23985,6485.81
23986,6508.36
23987,6462.2
23988,6457.49
23989,6461.49
23990,6459.62
23991,6469.51
23992,6482.65
23993,6469.08
23994,6473.78
23995,6509.24
23996,6517.37
23997,6502.09
23998,6517.92
23999,6535.18
24000,6711.61
24001,6698
24002,6683.99
24003,6665
24004,6676.6
24005,6672.3
24006,6683.37
24007,6687
24008,6688.36
24009,6592.53
24010,6583.72
24011,6553.82
24012,6630.45
24013,6599.13
24014,6622.28
24015,6618.42
24016,6609.93
24017,6594.95
24018,6612.5
24019,6613.41
24020,6637.99
24021,6628.53
24022,6616.61
24023,6636.91
24024,6600.81
24025,6583.14
24026,6612.02
24027,6590.53
24028,6567.53
24029,6488.31
24030,6516.61
24031,6506.6
24032,6492.67
24033,6538.09
24034,6529.47
24035,6529.31
24036,6513.67
24037,6540
24038,6525.51
24039,6520.97
24040,6498.79
24041,6466.23
24042,6478.88
24043,6507.44
24044,6495
24045,6524.11
24046,6526.82
24047,6584.47
24048,6560.89
24049,6553.78
24050,6565.73
24051,6560.33
24052,6599.71
24053,6563.93
24054,6570.89
24055,6572.99
24056,6593.93
24057,6574.71
24058,6587.45
24059,6587.45
24060,6566.54
24061,6587.95
24062,6595.36
24063,6600.54
24064,6591.85
24065,6576.21
24066,6588.9
24067,6579.97
24068,6570.02
24069,6589.09
24070,6578.49
24071,6560.04
24072,6538.99
24073,6565
24074,6558.69
24075,6556.55
24076,6549.5
24077,6550.73
24078,6540.43
24079,6529.37
24080,6532.8
24081,6575.95
24082,6754.14
24083,6741.47
24084,6738.98
24085,6741.48
24086,6722.39
24087,6720.58
24088,6724.65
24089,6730.59
24090,6736.9
24091,6723.77
24092,6738.81
24093,6727.46
24094,6737.5
24095,6729.01
24096,6733.57
24097,6747.15
24098,6737.86
24099,6746.56
24100,6746.87
24101,6746.44
24102,6749.39
24103,6732.41
24104,6753.46
24105,6746.9
24106,6700.88
24107,6712.91
24108,6701.23
24109,6697.16
24110,6708.02
24111,6694.37
24112,6698.61
24113,6700.03
24114,6716.39
24115,6712.48
24116,6682.83
24117,6682.12
24118,6709.08
24119,6707.52
24120,6722.19
24121,6726.39
24122,6720
24123,6709.05
24124,6690.17
24125,6696.43
24126,6707.03
24127,6697
24128,6705.39
24129,6697.01
24130,6666
24131,6667.22
24132,6650.42
24133,6630.47
24134,6639.37
24135,6638.05
24136,6625
24137,6595.69
24138,6600
24139,6594.49
24140,6448.94
24141,6476.56
24142,6362.86
24143,6369.27
24144,6387.97
24145,6382.21
24146,6384.13
24147,6353.74
24148,6368.4
24149,6373.01
24150,6372.24
24151,6384.92
24152,6373.45
24153,6367.83
24154,6299
24155,6378.01
24156,6369.36
24157,6364.29
24158,6343.17
24159,6351.74
24160,6336.37
24161,6312.81
24162,6339.86
24163,6370.51
24164,6335.99
24165,6345.12
24166,6373.89
24167,6366.14
24168,6362.29
24169,6362.31
24170,6359.39
24171,6337.82
24172,6342.52
24173,6339.69
24174,6345
24175,6353.02
24176,6365.59
24177,6364.92
24178,6380
24179,6368.13
24180,6320.79
24181,6328.42
24182,6345.18
24183,6324.47
24184,6331.06
24185,6214.67
24186,6176.11
24187,6198.53
24188,6183.31
24189,6173.35
24190,6162.47
24191,6175.76
24192,6182.68
24193,6175.69
24194,6167.01
24195,6184.0
24196,6181.65
24197,6176.35
24198,6174.99
24199,6170.21
24200,6169.01
24201,6150.0
24202,6249.75
24203,6236.88
24204,6236.94
24205,6242.49
24206,6245.0
24207,6242.61
24208,6242.63
24209,6229.58
24210,6246.9
24211,6230.42
24212,6235.69
24213,6235.9
24214,6243.37
24215,6266.47
24216,6237.48
24217,6246.26
24218,6259.72
24219,6251.9
24220,6266.03
24221,6230.2
24222,6183.54
24223,6186.08
24224,6221.98
24225,6225.82
24226,6225.82
24227,6210.0
24228,6235.48
24229,6232.14
24230,6213.34
24231,6222.42
24232,6225.83
24233,6200.88
24234,6219.33
24235,6219.33
24236,6196.79
24237,6217.01
24238,6230.91
24239,6237.92
24240,6234.86
24241,6241.04
24242,6244.7
24243,6270.0
24244,6266.43
24245,6245.15
24246,6270.09
24247,6273.29
24248,6274.0
24249,6254.97
24250,6250.02
24251,6239.99
24252,6250.0
24253,6251.0
24254,6255.01
24255,6266.29
24256,6279.75
24257,6278.81
24258,6272.8
24259,6312.68
24260,6305.0
24261,6338.36
24262,6348.82
24263,6333.83
24264,6353.34
24265,6344.49
24266,6367.05
24267,6375.27
24268,6374.12
24269,6354.01
24270,6366.48
24271,6376.64
24272,6379.69
24273,6366.43
24274,6347.99
24275,6351.37
24276,6344.77
24277,6359.96
24278,6355.0
24279,6349.3
24280,6362.05
24281,6365.56
24282,6360.18
24283,6369.16
24284,6517.94
24285,6542.52
24286,6631.76
24287,6600.38
24288,6581.67
24289,6625.0
24290,6629.52
24291,6615.01
24292,6669.36
24293,6660.04
24294,6677.74
24295,6660.29
24296,6655.01
24297,6672.04
24298,6729.22
24299,6733.25
24300,6718.51
24301,6734.24
24302,6739.98
24303,6716.59
24304,6689.99
24305,6669.89
24306,6685.0
24307,6718.14
24308,6684.24
24309,6705.31
24310,6662.34
24311,6685.98
24312,6689.99
24313,6707.94
24314,6775.24
24315,6751.43
24316,7193.77
24317,7339.14
24318,7305.82
24319,7307.85
24320,7351.92
24321,7322.32
24322,7322.78
24323,7349.86
24324,7327.66
24325,7400.0
24326,7455.0
24327,7433.87
24328,7453.96
24329,7456.55
24330,7425.31
24331,7359.8
24332,7395.6
24333,7390.3
24334,7407.35
24335,7430.01
24336,7444.22
24337,7433.47
24338,7423.19
24339,7433.61
24340,7503.12
24341,7428.65
24342,7393.94
24343,7333.88
24344,7339.52
24345,7362.35
24346,7378.55
24347,7345.0
24348,7309.99
24349,7329.95
24350,7319.48
24351,7318.11
24352,7328.6
24353,7336.92
24354,7306.1
24355,7314.8
24356,7410.0
24357,7356.0
24358,7410.33
24359,7418.43
24360,7475.19
24361,7450.0
24362,7377.86
24363,7358.83
24364,7430.0
24365,7418.75
24366,7448.48
24367,7423.98
24368,7439.79
24369,7482.78
24370,7466.58
24371,7400.0
24372,7456.28
24373,7452.8
24374,7452.63
24375,7437.19
24376,7409.89
24377,7371.63
24378,7433.92
24379,7456.3
24380,7432.47
24381,7450.01
24382,7483.17
24383,7449.9
24384,7462.57
24385,7468.33
